,vid_id,ad_view
6618,VID_11676,46.65
6619,VID_12920,1196.408
6620,VID_20996,44.422
6621,VID_18892,274.202
6622,VID_14064,15.12
6623,VID_2010,11.23
6624,VID_8552,2082.256
6625,VID_12166,1627.436
6626,VID_16078,1074.662
6627,VID_18300,812.564
6628,VID_23144,56.072
6629,VID_23709,2831.028
6630,VID_15227,419.336
6631,VID_14021,15.144
6632,VID_11117,1570.086
6633,VID_2004,14.842
6634,VID_2364,1218.93
6635,VID_11903,312.068
6636,VID_11490,553.64
6637,VID_11304,251.16
6638,VID_12665,1007.434
6639,VID_11014,4751.044
6640,VID_1537,3223.302
6641,VID_4202,13.668
6642,VID_12617,62.654
6643,VID_12386,1431.392
6644,VID_21023,16.496
6645,VID_7214,442.376
6646,VID_14525,205.512
6647,VID_6692,8.696
6648,VID_15042,1404.868
6649,VID_5924,2059.558
6650,VID_2224,6.116
6651,VID_22354,29354.716
6652,VID_10177,5008.504
6653,VID_5389,10.806
6654,VID_21308,8.59
6655,VID_20928,4341.902
6656,VID_1353,1930.152
6657,VID_4433,230.162
6658,VID_20128,1493.294
6659,VID_16397,15.95
6660,VID_16301,969.522
6661,VID_12633,1564.54
6662,VID_23568,7.862
6663,VID_9772,6945.124
6664,VID_4150,8.396
6665,VID_8952,119.072
6666,VID_12614,9.648
6667,VID_21457,983.158
6668,VID_22487,2292.852
6669,VID_10837,6945.23
6670,VID_9883,368.52
6671,VID_20384,2711.018
6672,VID_3515,11.97
6673,VID_5005,7476.352
6674,VID_2807,120.112
6675,VID_23309,272.788
6676,VID_21550,6936.498
6677,VID_3061,369.778
6678,VID_10299,1756.132
6679,VID_11001,124.12
6680,VID_8045,13.424
6681,VID_14682,94.388
6682,VID_10268,1373.824
6683,VID_5779,101.904
6684,VID_5367,6.018
6685,VID_18298,6555.508
6686,VID_22470,5635.482
6687,VID_8967,371.3
6688,VID_12963,8900.952
6689,VID_3639,1005.536
6690,VID_21789,202.788
6691,VID_15815,13.18
6692,VID_4203,6.768
6693,VID_6381,25.34
6694,VID_5973,776.32
6695,VID_20081,585.752
6696,VID_8587,1316.966
6697,VID_3288,29.05
6698,VID_19558,1639.46
6699,VID_12063,633.454
6700,VID_15190,6514.606
6701,VID_19502,1596.374
6702,VID_14412,282.948
6703,VID_5728,10.52
6704,VID_1541,2242.04
6705,VID_17163,5.74
6706,VID_14640,63.314
6707,VID_14394,77.586
6708,VID_16293,18633.214
6709,VID_20372,7550.526
6710,VID_2762,297.792
6711,VID_16040,1593.048
6712,VID_10359,2339.914
6713,VID_2916,1402.614
6714,VID_14826,86.738
6715,VID_1554,1557.754
6716,VID_13362,3398.326
6717,VID_15985,7.744
6718,VID_6157,222.208
6719,VID_19775,691.708
6720,VID_8677,4537.672
6721,VID_12593,1817.846
6722,VID_11555,94.138
6723,VID_10180,18381.908
6724,VID_7281,285.02
6725,VID_19200,28.312
6726,VID_18507,869.068
6727,VID_13765,56.69
6728,VID_18802,8.284
6729,VID_2428,2650.146
6730,VID_22193,1138.962
6731,VID_8915,4920.542
6732,VID_4402,6.702
6733,VID_6197,30.43
6734,VID_23263,1541.708
6735,VID_16324,1256.766
6736,VID_16725,9.638
6737,VID_10683,4395.624
6738,VID_14246,6.088
6739,VID_10059,1340.67
6740,VID_16656,589.838
6741,VID_17275,4446.838
6742,VID_591,18.352
6743,VID_17916,1444.074
6744,VID_361,31.168
6745,VID_21848,1632.204
6746,VID_7693,12220.556
6747,VID_21847,73.278
6748,VID_12198,2096.342
6749,VID_2129,3292.878
6750,VID_3080,10.994
6751,VID_22803,8.412
6752,VID_969,816.034
6753,VID_10161,11576.112
6754,VID_19085,212.212
6755,VID_7744,9.36
6756,VID_4304,6.0
6757,VID_6231,13.13
6758,VID_19763,10.484
6759,VID_1542,2783.776
6760,VID_8180,8011.662
6761,VID_18962,3530.284
6762,VID_7258,2442.596
6763,VID_11587,4534.806
6764,VID_10283,10702.72
6765,VID_18692,5525.098
6766,VID_19813,9.412
6767,VID_18168,613.034
6768,VID_15844,1022.864
6769,VID_6875,728.976
6770,VID_4099,6.834
6771,VID_5489,162.644
6772,VID_7357,292.816
6773,VID_13020,269.712
6774,VID_1146,672.088
6775,VID_19336,60.232
6776,VID_2188,3062.12
6777,VID_13383,421.67
6778,VID_18645,246.946
6779,VID_9,3054.092
6780,VID_4369,421.286
6781,VID_10525,1383.894
6782,VID_837,1677.93
6783,VID_15197,51.994
6784,VID_4776,1004.622
6785,VID_11796,9.9
6786,VID_8082,562.658
6787,VID_15852,1311.558
6788,VID_22425,326.61
6789,VID_3551,15.834
6790,VID_21555,4413.97
6791,VID_6283,10.098
6792,VID_21339,6.746
6793,VID_4552,1415.962
6794,VID_4496,297.762
6795,VID_22851,20572.8
6796,VID_33,7538.064
6797,VID_4228,1548.566
6798,VID_19597,3596.532
6799,VID_21870,1607.32
6800,VID_4652,16.194
6801,VID_14972,1533.624
6802,VID_1408,282.53
6803,VID_10738,803.566
6804,VID_21500,390.694
6805,VID_18199,1418.72
6806,VID_7610,1381.942
6807,VID_15713,8.282
6808,VID_6689,15.79
6809,VID_4672,306.394
6810,VID_5927,659.54
6811,VID_4332,73.572
6812,VID_946,44.194
6813,VID_4513,296.626
6814,VID_3091,861.32
6815,VID_18099,1609.974
6816,VID_1249,1518.814
6817,VID_11207,10.314
6818,VID_18054,1774.362
6819,VID_20142,8.606
6820,VID_17136,2379.512
6821,VID_16483,14183.428
6822,VID_102,110.886
6823,VID_19883,10.762
6824,VID_7418,10.136
6825,VID_1436,815.352
6826,VID_21104,8968.488
6827,VID_6601,2841.216
6828,VID_12925,304.292
6829,VID_23526,2113.206
6830,VID_10373,2011.88
6831,VID_13688,552.696
6832,VID_22400,2965.976
6833,VID_2450,5227.588
6834,VID_15393,1028.65
6835,VID_2648,2965.818
6836,VID_18881,1081.418
6837,VID_7290,18.33
6838,VID_19835,48.592
6839,VID_12168,11.29
6840,VID_23510,2785.256
6841,VID_17461,19.272
6842,VID_10966,752.982
6843,VID_1462,194.918
6844,VID_18383,1198.038
6845,VID_13658,36964.136
6846,VID_14678,1263.614
6847,VID_8217,822.688
6848,VID_9278,1317.398
6849,VID_5193,97.222
6850,VID_1978,2506.704
6851,VID_2655,13945.122
6852,VID_2283,1864.062
6853,VID_20377,13834.978
6854,VID_1538,773.202
6855,VID_5764,1318.868
6856,VID_6213,34.494
6857,VID_18852,3248.038
6858,VID_18267,4337.36
6859,VID_15039,591.63
6860,VID_5959,95.62
6861,VID_22931,4528.48
6862,VID_1321,480.142
6863,VID_17676,2542.34
6864,VID_18921,1894.998
6865,VID_14791,1524.682
6866,VID_21495,523.142
6867,VID_6570,7.796
6868,VID_2700,1898.702
6869,VID_16589,864.796
6870,VID_18376,404.602
6871,VID_891,1781.584
6872,VID_738,2394.734
6873,VID_13266,2362.082
6874,VID_23251,1960.472
6875,VID_16498,395.508
6876,VID_23265,233.99
6877,VID_16164,1534.862
6878,VID_779,674.992
6879,VID_7986,606.608
6880,VID_19349,40.474
6881,VID_2346,1657.806
6882,VID_17752,165.296
6883,VID_3429,24.474
6884,VID_3290,8.352
6885,VID_2659,120.204
6886,VID_1449,1806.56
6887,VID_15376,591.688
6888,VID_21154,2330.132
6889,VID_10758,4494.452
6890,VID_3403,4.69
6891,VID_9283,1083.906
6892,VID_21863,6405.984
6893,VID_12530,496.638
6894,VID_17712,2273.16
6895,VID_10412,85.436
6896,VID_4473,98.068
6897,VID_13480,7.444
6898,VID_1047,566.77
6899,VID_4385,109.23
6900,VID_22576,3.34
6901,VID_7369,14323.516
6902,VID_9325,11.334
6903,VID_808,40.908
6904,VID_4016,7.7
6905,VID_3664,4752.924
6906,VID_13543,626.85
6907,VID_3781,92.806
6908,VID_7601,2116.77
6909,VID_2326,383.95
6910,VID_1166,1754.54
6911,VID_2017,37.124
6912,VID_15861,17.474
6913,VID_15526,429.398
6914,VID_11073,253.062
6915,VID_23553,1050.87
6916,VID_21554,4283.868
6917,VID_17164,83.78
6918,VID_8699,198.848
6919,VID_6979,7.198
6920,VID_19528,36.158
6921,VID_15329,15.348
6922,VID_17902,1692.832
6923,VID_19209,192.698
6924,VID_9759,2514.398
6925,VID_1641,7591.69
6926,VID_2047,6615.814
6927,VID_16224,3.712
6928,VID_20758,17.984
6929,VID_17410,7.488
6930,VID_2362,870.334
6931,VID_2774,5.638
6932,VID_5569,278.248
6933,VID_15722,14.084
6934,VID_3985,1153.034
6935,VID_17546,1883.442
6936,VID_22256,5841.194
6937,VID_15767,26.42
6938,VID_2446,13.71
6939,VID_2426,1852.14
6940,VID_22748,12377.638
6941,VID_8250,455.01
6942,VID_1076,75.08
6943,VID_10845,1533.26
6944,VID_14024,18.886
6945,VID_14066,244.636
6946,VID_6495,11.406
6947,VID_11083,129.458
6948,VID_9712,437.258
6949,VID_492,13.508
6950,VID_20815,23.234
6951,VID_12344,1685.512
6952,VID_22058,52.572
6953,VID_23523,5029.38
6954,VID_13752,9810.684
6955,VID_6415,12.342
6956,VID_7582,1570.712
6957,VID_16220,60.748
6958,VID_14850,2195.438
6959,VID_12012,209.09
6960,VID_16394,153.218
6961,VID_9670,17.272
6962,VID_3890,11.062
6963,VID_18341,131.918
6964,VID_9101,2251.026
6965,VID_17846,5755.168
6966,VID_9912,1007.824
6967,VID_11472,311.69
6968,VID_3341,11.802
6969,VID_4752,931.842
6970,VID_2744,33.072
6971,VID_4607,1623.912
6972,VID_5427,19.684
6973,VID_1585,27925.554
6974,VID_21553,2524.384
6975,VID_2915,1047.16
6976,VID_762,298.052
6977,VID_6186,8.392
6978,VID_6989,1447.422
6979,VID_17223,210.086
6980,VID_18860,2309.974
6981,VID_20161,9.246
6982,VID_2578,1421.022
6983,VID_5233,6.656
6984,VID_2441,1031.062
6985,VID_13270,1908.808
6986,VID_20433,2002.742
6987,VID_3644,11.668
6988,VID_1514,6643.502
6989,VID_22481,3774.35
6990,VID_14913,377.344
6991,VID_16026,14.35
6992,VID_17704,31.098
6993,VID_17379,23244.988
6994,VID_6630,1108.528
6995,VID_15734,198.084
6996,VID_1494,5556.312
6997,VID_21836,3005.996
6998,VID_14953,1804.63
6999,VID_15288,12829.062
7000,VID_9404,714.436
7001,VID_5406,244.874
7002,VID_1817,40.706
7003,VID_19464,258.896
7004,VID_5768,45.74
7005,VID_19788,14.41
7006,VID_10808,3698.666
7007,VID_17505,28.364
7008,VID_15995,14.264
7009,VID_7354,272.628
7010,VID_20351,589.908
7011,VID_4782,122.74
7012,VID_15485,285.426
7013,VID_8619,1141.07
7014,VID_22605,204.536
7015,VID_20207,8.544
7016,VID_3174,23.944
7017,VID_23315,28.306
7018,VID_12199,235.696
7019,VID_17773,48.364
7020,VID_12548,1472.85
7021,VID_11431,48.836
7022,VID_6709,349.564
7023,VID_10822,2519.612
7024,VID_8464,21.972
7025,VID_11700,43.48
7026,VID_15946,115.46
7027,VID_22427,397.566
7028,VID_3670,399.524
7029,VID_19079,31.012
7030,VID_16611,11.574
7031,VID_17858,9.45
7032,VID_20749,6.986
7033,VID_6217,772.662
7034,VID_17338,11.218
7035,VID_5399,217.906
7036,VID_5468,7.34
7037,VID_3557,12.518
7038,VID_23505,4560.706
7039,VID_12088,1458.238
7040,VID_7221,291.74
7041,VID_18481,347.014
7042,VID_13192,1763.004
7043,VID_16863,13.626
7044,VID_5054,404.808
7045,VID_12975,2857.178
7046,VID_21783,62.492
7047,VID_9357,8.334
7048,VID_8894,728.698
7049,VID_3305,18.078
7050,VID_4707,11.112
7051,VID_8448,616.916
7052,VID_17151,291.386
7053,VID_9846,187.792
7054,VID_15154,9962.692
7055,VID_16794,11.538
7056,VID_121,2290.448
7057,VID_7847,33.808
7058,VID_16209,380.98
7059,VID_18075,7.414
7060,VID_2791,2374.47
7061,VID_2802,12.344
7062,VID_18955,2867.098
7063,VID_15870,15.72
7064,VID_3808,601.0
7065,VID_22619,2430.328
7066,VID_18407,3303.308
7067,VID_4381,8.604
7068,VID_5156,298.674
7069,VID_8299,15.398
7070,VID_4166,36.586
7071,VID_339,875.878
7072,VID_8476,286.936
7073,VID_10494,1114.184
7074,VID_15819,6.35
7075,VID_16240,65.13
7076,VID_4179,23.488
7077,VID_19261,946.122
7078,VID_13150,46.002
7079,VID_23213,1951.794
7080,VID_19387,11.98
7081,VID_18482,894.356
7082,VID_21176,3733.2
7083,VID_12966,8317.548
7084,VID_8887,71.722
7085,VID_19996,35.534
7086,VID_18408,5130.474
7087,VID_8276,143.084
7088,VID_6352,33.886
7089,VID_6445,74.228
7090,VID_20387,3262.692
7091,VID_9546,11527.462
7092,VID_21790,9.972
7093,VID_7654,112.804
7094,VID_16712,22.824
7095,VID_10840,269.54
7096,VID_19999,2160.724
7097,VID_13822,7764.696
7098,VID_18980,9405.824
7099,VID_10008,1421.176
7100,VID_4530,67.446
7101,VID_16351,1848.784
7102,VID_15778,21.458
7103,VID_21149,11.416
7104,VID_4818,386.628
7105,VID_11049,389.144
7106,VID_7002,341.2
7107,VID_878,480.16
7108,VID_11984,9.456
7109,VID_15141,21840.296
7110,VID_218,49.47
7111,VID_11124,437.442
7112,VID_16095,516.28
7113,VID_18327,2640.004
7114,VID_11341,528.6
7115,VID_9023,2522.696
7116,VID_12220,710.484
7117,VID_22437,1008.268
7118,VID_16257,4717.632
7119,VID_16551,1713.582
7120,VID_18659,438.106
7121,VID_21731,802.776
7122,VID_16612,562.378
7123,VID_741,7.1
7124,VID_4741,15.904
7125,VID_15437,18.964
7126,VID_16979,1458.894
7127,VID_6796,73.346
7128,VID_22820,18.982
7129,VID_3926,1041.358
7130,VID_3214,13.388
7131,VID_22874,2027.446
7132,VID_10811,1014.018
7133,VID_8140,200.678
7134,VID_16038,1422.024
7135,VID_3998,236.436
7136,VID_5744,491.95
7137,VID_797,631.324
7138,VID_4270,12019.874
7139,VID_5027,21.382
7140,VID_16970,745.936
7141,VID_13237,1300.03
7142,VID_19787,7.888
7143,VID_2360,1554.072
7144,VID_17808,1241.902
7145,VID_22556,2925.47
7146,VID_6448,85035.468
7147,VID_12337,1153.378
7148,VID_19338,1664.39
7149,VID_18567,15.26
7150,VID_5157,9691.742
7151,VID_19874,106.296
7152,VID_6210,38.158
7153,VID_13174,13.69
7154,VID_20275,65.664
7155,VID_4834,22.656
7156,VID_10627,5.854
7157,VID_8658,895.826
7158,VID_16787,15.69
7159,VID_4001,11.18
7160,VID_3869,293.388
7161,VID_10192,921.592
7162,VID_10191,4357.234
7163,VID_20157,335.08
7164,VID_633,581.354
7165,VID_20398,11.266
7166,VID_620,592.974
7167,VID_17579,10.374
7168,VID_15683,11.262
7169,VID_22472,2679.488
7170,VID_16133,12.908
7171,VID_2723,2955.23
7172,VID_23463,11124.036
7173,VID_19433,202.486
7174,VID_1258,419.392
7175,VID_19005,18807.194
7176,VID_13785,8.244
7177,VID_13072,1447.5
7178,VID_17216,12.096
7179,VID_18241,1817.558
7180,VID_695,1066.89
7181,VID_7968,982.432
7182,VID_11393,206.052
7183,VID_9040,126.502
7184,VID_17373,11472.112
7185,VID_23010,3326.058
7186,VID_9034,28.236
7187,VID_10678,80.846
7188,VID_9438,1620.89
7189,VID_18624,589.554
7190,VID_23585,1064.446
7191,VID_22259,2441.168
7192,VID_12381,3259.314
7193,VID_23529,249.57
7194,VID_8433,5.176
7195,VID_6543,2850.914
7196,VID_17147,8776.074
7197,VID_9693,273.662
7198,VID_11400,1881.214
7199,VID_14868,1494.004
7200,VID_22158,1603.988
7201,VID_12391,119.032
7202,VID_13194,4284.502
7203,VID_18136,1412.014
7204,VID_7356,1321.768
7205,VID_2548,1965.57
7206,VID_21902,4594.776
7207,VID_1017,267.798
7208,VID_11027,62.744
7209,VID_5825,137.404
7210,VID_2288,1420.684
7211,VID_5896,2248.274
7212,VID_8107,1182.854
7213,VID_7877,112.266
7214,VID_6636,194.668
7215,VID_19179,138.55
7216,VID_20492,30.572
7217,VID_22422,8781.672
7218,VID_4835,1452.09
7219,VID_10209,3046.78
7220,VID_10051,63.13
7221,VID_21646,149.316
7222,VID_20903,727.27
7223,VID_6143,74.976
7224,VID_3154,13.548
7225,VID_4902,41.942
7226,VID_21950,79.168
7227,VID_4699,15.778
7228,VID_18711,896.344
7229,VID_12978,12242.112
7230,VID_3507,9.508
7231,VID_20562,24622.78
7232,VID_20961,4377.87
7233,VID_16426,226.17
7234,VID_23661,504.982
7235,VID_1678,873.948
7236,VID_7006,366.426
7237,VID_11426,44.49
7238,VID_8634,4480.66
7239,VID_14700,52.122
7240,VID_1770,191.046
7241,VID_13216,1285.74
7242,VID_22569,2267.314
7243,VID_715,907.392
7244,VID_18368,1538.516
7245,VID_11494,850.09
7246,VID_15003,326.298
7247,VID_21715,11204.834
7248,VID_4169,9.718
7249,VID_22264,59.742
7250,VID_2968,40.678
7251,VID_12447,2105.122
7252,VID_9778,2388.47
7253,VID_15121,1779.9
7254,VID_3824,62.334
7255,VID_6956,232.424
7256,VID_4669,2976.03
7257,VID_16711,996.732
7258,VID_3694,2413.578
7259,VID_6768,83.006
7260,VID_4194,466.49
7261,VID_19571,47.354
7262,VID_9057,1798.426
7263,VID_23283,262.51
7264,VID_14692,6404.688
7265,VID_6076,203.634
7266,VID_3807,310.474
7267,VID_9145,490.494
7268,VID_20159,1218.828
7269,VID_10295,1984.682
7270,VID_3501,10.43
7271,VID_19021,8092.56
7272,VID_18643,3785.942
7273,VID_9490,13338.542
7274,VID_2822,8.828
7275,VID_19575,9.814
7276,VID_2973,20.176
7277,VID_12902,42.556
7278,VID_5057,7882.734
7279,VID_20090,7.732
7280,VID_7915,147.24
7281,VID_19371,7.584
7282,VID_7190,1903.82
7283,VID_19870,9.366
7284,VID_9870,1388.51
7285,VID_8285,360.434
7286,VID_18128,6906.64
7287,VID_207,87.618
7288,VID_23719,86.338
7289,VID_21477,35.09
7290,VID_1009,919.77
7291,VID_15931,157.372
7292,VID_22917,2801.616
7293,VID_4589,776.24
7294,VID_8458,952.086
7295,VID_2796,2188.1
7296,VID_15542,7.082
7297,VID_22408,141.492
7298,VID_15124,64.148
7299,VID_17825,6965.768
7300,VID_473,32.446
7301,VID_10437,328.938
7302,VID_1701,2035.598
7303,VID_7055,1288.82
7304,VID_16785,14.48
7305,VID_5662,12.936
7306,VID_20873,149.314
7307,VID_1767,1363.296
7308,VID_17638,11.61
7309,VID_7439,14.36
7310,VID_22736,15673.332
7311,VID_2063,27.172
7312,VID_6782,1016.79
7313,VID_8267,213.32
7314,VID_16222,566.842
7315,VID_19217,8.056
7316,VID_5556,729.982
7317,VID_2781,697.07
7318,VID_3398,33.412
7319,VID_20734,3360.33
7320,VID_12911,967.498
7321,VID_21097,1544.424
7322,VID_12933,2378.918
7323,VID_3493,5.414
7324,VID_3974,19.27
7325,VID_10334,11.08
7326,VID_22024,6.242
7327,VID_18595,209.474
7328,VID_22391,5842.1
7329,VID_6879,2799.988
7330,VID_11227,2092.138
7331,VID_17843,5175.142
7332,VID_422,2816.24
7333,VID_10140,275.724
7334,VID_18713,391.574
7335,VID_21126,549.6
7336,VID_19326,45.114
7337,VID_23094,1163.964
7338,VID_21607,14431.182
7339,VID_2816,10.534
7340,VID_12093,9.63
7341,VID_8251,183.76
7342,VID_18894,630.164
7343,VID_19060,1341.796
7344,VID_8749,4209.926
7345,VID_9961,4.0
7346,VID_15789,7.254
7347,VID_17148,506.416
7348,VID_20463,1493.666
7349,VID_11779,36.386
7350,VID_19291,7475.39
7351,VID_12264,1777.384
7352,VID_7103,203.372
7353,VID_15427,921.116
7354,VID_1957,873.178
7355,VID_13701,5626.65
7356,VID_11675,71.936
7357,VID_5046,5.974
7358,VID_16314,853.404
7359,VID_18123,614.294
7360,VID_19678,2564.53
7361,VID_10699,165.67
7362,VID_9360,1417.68
7363,VID_7925,617.028
7364,VID_14266,982.32
7365,VID_12351,1654.09
7366,VID_8375,2161.882
7367,VID_13085,19.05
7368,VID_14627,117.4
7369,VID_7660,10.986
7370,VID_13442,4880.28
7371,VID_18465,239.964
7372,VID_15695,7.584
7373,VID_7070,214.542
7374,VID_15025,2892.328
7375,VID_21116,238.35
7376,VID_21453,89.374
7377,VID_18774,1609.268
7378,VID_16756,3134.862
7379,VID_5096,17.504
7380,VID_4248,21.78
7381,VID_18169,1133.502
7382,VID_21841,564.28
7383,VID_12781,3438.748
7384,VID_16370,1032.672
7385,VID_15825,760.164
7386,VID_403,30.77
7387,VID_4781,9.8
7388,VID_12345,1854.514
7389,VID_15538,70.558
7390,VID_14025,214.5
7391,VID_16936,1478.686
7392,VID_20095,4430.994
7393,VID_7438,24.568
7394,VID_11729,7.688
7395,VID_4999,1425.328
7396,VID_7607,276.512
7397,VID_5689,11.198
7398,VID_3281,9.492
7399,VID_9112,1690.506
7400,VID_8994,41.316
7401,VID_15996,7.8
7402,VID_9323,9.788
7403,VID_18362,6061.512
7404,VID_11186,10.83
7405,VID_10392,8.44
7406,VID_1255,446.402
7407,VID_23346,59.87
7408,VID_9832,731.776
7409,VID_9940,637.738
7410,VID_9643,340.13
7411,VID_16938,1612.984
7412,VID_1290,397.754
7413,VID_3426,243.388
7414,VID_4630,151.956
7415,VID_21321,30.304
7416,VID_21885,2456.406
7417,VID_7089,248.924
7418,VID_11630,7.868
7419,VID_13119,1440.718
7420,VID_20792,105.568
7421,VID_17330,581.672
7422,VID_7240,28.114
7423,VID_2772,668.648
7424,VID_11850,1124.416
7425,VID_20200,1683.792
7426,VID_15212,3218.412
7427,VID_6943,125.98
7428,VID_20897,3257.85
7429,VID_1388,298.622
7430,VID_10288,3245.012
7431,VID_16511,95.034
7432,VID_18946,29.234
7433,VID_16479,10.12
7434,VID_7422,210.964
7435,VID_21044,9.106
7436,VID_1022,1756.68
7437,VID_8836,219.258
7438,VID_15949,579.24
7439,VID_12758,611.268
7440,VID_9653,7.124
7441,VID_19118,188.706
7442,VID_13758,842.26
7443,VID_3984,44.69
7444,VID_20795,5893.802
7445,VID_23747,349.86
7446,VID_8467,1269.814
7447,VID_14253,946.658
7448,VID_16822,13.384
7449,VID_6401,30.124
7450,VID_7485,600.542
7451,VID_23700,9089.308
7452,VID_2664,95.008
7453,VID_6590,411.492
7454,VID_3594,6.46
7455,VID_12185,1333.084
7456,VID_10863,1940.14
7457,VID_13128,519.568
7458,VID_17394,917.37
7459,VID_10118,3574.482
7460,VID_3559,21.944
7461,VID_13498,274.338
7462,VID_14367,220.384
7463,VID_20405,15.43
7464,VID_16195,70.808
7465,VID_17500,923.752
7466,VID_1706,10.398
7467,VID_1051,799.708
7468,VID_15107,2522.572
7469,VID_3247,14.122
7470,VID_974,6785.362
7471,VID_7247,62.248
7472,VID_20898,2453.546
7473,VID_5140,207.284
7474,VID_5354,208.224
7475,VID_862,1225.78
7476,VID_3770,794.272
7477,VID_13847,1478.804
7478,VID_6902,5.632
7479,VID_10510,90.75
7480,VID_20502,4027.276
7481,VID_16813,15.354
7482,VID_15686,6.534
7483,VID_6504,63.86
7484,VID_22493,186.054
7485,VID_21264,9.012
7486,VID_2210,10.716
7487,VID_15908,5.084
7488,VID_22634,6.468
7489,VID_3721,9769.972
7490,VID_15698,10.596
7491,VID_17683,17.984
7492,VID_3146,8.522
7493,VID_11479,1978.814
7494,VID_23671,3005.29
7495,VID_7740,838.08
7496,VID_1291,801.326
7497,VID_22681,186.638
7498,VID_19585,27.67
7499,VID_22393,2161.628
7500,VID_13111,37.522
7501,VID_23369,3461.272
7502,VID_18885,271.22
7503,VID_5195,304.978
7504,VID_19343,989.93
7505,VID_11184,12.052
7506,VID_12810,26.116
7507,VID_7882,417.592
7508,VID_16066,2084.73
7509,VID_18688,963.982
7510,VID_19392,45.138
7511,VID_19633,3065.978
7512,VID_991,1869.718
7513,VID_6997,7.254
7514,VID_17271,439.412
7515,VID_6893,396.392
7516,VID_6487,536.572
7517,VID_18737,3471.958
7518,VID_16886,12.608
7519,VID_17757,131.394
7520,VID_4288,483.174
7521,VID_8491,1362.372
7522,VID_9226,15.026
7523,VID_11228,365.902
7524,VID_22329,254.994
7525,VID_16365,1012.246
7526,VID_16461,28447.088
7527,VID_8243,1210.294
7528,VID_13703,76.572
7529,VID_8413,948.434
7530,VID_20510,9.066
7531,VID_11330,18538.39
7532,VID_15735,30.556
7533,VID_11622,3454.284
7534,VID_10581,726.238
7535,VID_11038,191.392
7536,VID_20957,301.98
7537,VID_1676,407.15
7538,VID_4613,733.29
7539,VID_16008,696.634
7540,VID_3584,537.07
7541,VID_1864,1472.1
7542,VID_13943,1742.318
7543,VID_16911,14.756
7544,VID_14835,517.966
7545,VID_21499,449.592
7546,VID_1744,1335.118
7547,VID_21489,4507.002
7548,VID_9505,18424.376
7549,VID_7855,7.7
7550,VID_8220,1272.056
7551,VID_20726,10.58
7552,VID_17091,779.94
7553,VID_2596,11.838
7554,VID_6602,1582.312
7555,VID_12640,812.15
7556,VID_7351,1109.888
7557,VID_20717,35.664
7558,VID_20830,1434.26
7559,VID_22439,3887.992
7560,VID_1886,43.568
7561,VID_13200,61.68
7562,VID_23246,30.522
7563,VID_11303,26.172
7564,VID_1637,466.686
7565,VID_4191,28.458
7566,VID_3250,16.458
7567,VID_19430,10.916
7568,VID_22757,5341.544
7569,VID_2532,63.954
7570,VID_22753,2510.316
7571,VID_14870,24.602
7572,VID_1337,1998.494
7573,VID_23507,5.95
7574,VID_7383,1148.742
7575,VID_21221,118.17
7576,VID_2649,61.554
7577,VID_18849,1655.872
7578,VID_21545,24.9
7579,VID_15540,84.252
7580,VID_1980,2916.582
7581,VID_20833,1322.296
7582,VID_20003,10.88
7583,VID_21982,9.13
7584,VID_22599,1391.654
7585,VID_1466,2863.828
7586,VID_1750,585.836
7587,VID_17845,3144.774
7588,VID_11487,783.054
7589,VID_11878,59.966
7590,VID_8818,189.418
7591,VID_17025,524.572
7592,VID_11500,1344.62
7593,VID_17632,6.554
7594,VID_6335,187.314
7595,VID_16115,1547.64
7596,VID_6845,977.224
7597,VID_8653,1895.904
7598,VID_23248,191.852
7599,VID_14433,20.216
7600,VID_3042,427.696
7601,VID_8705,10.552
7602,VID_13634,673.236
7603,VID_20550,823.228
7604,VID_7395,39.448
7605,VID_11989,80.338
7606,VID_3014,3522.796
7607,VID_8278,495.05
7608,VID_14650,5.306
7609,VID_9617,669.396
7610,VID_17279,1875.934
7611,VID_952,503.998
7612,VID_140,17814.852
7613,VID_22429,18.624
7614,VID_2263,111.59
7615,VID_19823,8.846
7616,VID_1674,9747.474
7617,VID_1620,1333.788
7618,VID_9818,751.582
7619,VID_18530,47.596
7620,VID_11895,486.478
7621,VID_421,209.544
7622,VID_9466,373.596
7623,VID_17602,2835.556
7624,VID_3845,12.038
7625,VID_11953,328.892
7626,VID_22966,431.778
7627,VID_4585,4.104
7628,VID_9050,23.714
7629,VID_19062,23.948
7630,VID_21585,2948.26
7631,VID_19472,44.314
7632,VID_23199,5039.76
7633,VID_6044,134.148
7634,VID_11301,1503.812
7635,VID_13916,1314.834
7636,VID_15461,9.738
7637,VID_16969,6.35
7638,VID_18216,3.982
7639,VID_20536,19.884
7640,VID_4122,7.264
7641,VID_16694,884.684
7642,VID_5176,5.266
7643,VID_21605,1743.006
7644,VID_509,16.95
7645,VID_13572,17.626
7646,VID_16957,1014.474
7647,VID_9876,2695.968
7648,VID_5737,23.808
7649,VID_19766,8.382
7650,VID_19778,2286.016
7651,VID_12550,268.434
7652,VID_8287,23.262
7653,VID_22506,32.848
7654,VID_2524,648.77
7655,VID_7535,118.232
7656,VID_13143,267.128
7657,VID_23761,626.182
7658,VID_14063,212.19
7659,VID_6909,1154.89
7660,VID_12319,2173.864
7661,VID_11749,7.816
7662,VID_17725,9.328
7663,VID_6462,15.632
7664,VID_16633,542.858
7665,VID_16391,489.638
7666,VID_4603,38.016
